id,label,data
154,门店零售,店员/营业员 岗位职责：1、在美发店面对顾客销售商品.2、日常客服。定期组织促销活动。3、日常货款回收。退换货处理。4、完成领导交办的其他任务。任职资格：1、有亲和力。2、具有很强的沟通能力及服务意识。3、体貌佳。形象气质良好。4、年龄16-35岁.高中以上.身体健康。5、不吸烟无表面纹身。工作时间：上午10点~20:00月4休。其它相关:带薪休假。年终奖金。工作地:长春市内。就近分配。
155,门店零售,万达广场招聘店员 服务意识强，形象佳，销售能力强数码产品，手机配件
156,门店零售,店长营业员 店员有药品销售经验2年以上，年龄45岁以下，懂联合用药，会操作电脑，有责任心，有执业药师证优先。店长有3年门店管理经验，过往业绩优秀，全面参与店内营销管理，业绩分成面议。
157,门店零售,收银员 有工作经验优先，待遇优厚，细节电话联系或微信
158,门店零售,店员/营业员 招聘店员。岗位职责：1、接待顾客的咨询，了解顾客的需求并达成销售；2、负责做好货品销售记录、盘点、账目核对等工作，按规定完成各项销售统计工作；3、完成商品的来货验收、上架陈列摆放、补货、退货、防损等日常营业工作；4、发货物流、快递任职资格：1、会开车，有驾证；2、有相关工作经验者优先；3、具有较强的沟通能力及服务意识，吃苦耐劳；4、货品上架，发货。工作时间8:30－18:30月休2天，法定节假日正常休息。
159,门店零售,超市收银理货员 岗位职责：1、遵守各项财务制度和操作程序；2催收已退未结的账目，将未结帐目报告给店长3处理好退款，付款4、确保前台的所有程序都按照公司的帐目标准工作时间：白班早7晚7晚班晚7早7不包吃5白班晚班一个月一到班
160,门店零售,店员/营业员 岗位职责：1、接待顾客的咨询，了解顾客的需求并达成销售2、负责做好货品销售记录3、完成商品的上架陈列摆放、销售等日常营业工作；
161,门店零售,菜鸟驿站理货员 1.负责每天接听问询电话；2.负责系统工单处理；3.负责每天快件的入库；4.负责每天快件的出库；5.负责月末快件的盘库；6.负责办公场所的卫生；7.年龄不限，会用智能手机；8.工作时间8：30至19：00。有无经验均可，有专业同岗位负责培训。
162,门店零售,急招前台收银员5千 负责酒店，洗浴前台收银，工作环境好，工作简单轻松底薪3500，满勤200，有售卡提成，月均实发5000以上酒店提供食宿，半年以上底薪涨50元有意向可以直接电话联系
163,门店零售,"收银员 负责店面收银、结算、理账工作,有收银工作经验者优先"
164,门店零售,急招吧员收银员4000+ **不限。18到35岁之间无不良嗜好。形象好。气质佳。有无经验均可工作环境好。公司氛围好。月薪3500-4000有意向者可直接电话咨询。
165,门店零售,"蛋糕店长 岗位职责：1、全面主持店面的管理工作，配合总部的各项营销策略的实施；2、执行总部下达的各项任务；3、做好门店各个部门的分工管理工作；4、监督商品的要货、上货、补货，做好进货验收、商品陈列、商品质量和服务质量管理等有关作业；5、监督门店商品损耗管理，把握商品损耗尺度；6、掌握门店各种设备的维护保养知识；7、监督门店内外的清洁卫生，负责保卫、防火等作业管理；8、妥善处理顾客投诉和服务工作中所发生的各种矛盾；9、负责对员工的培训教育。任职资格：1、大专及以上学历,专业不限；2、3年以上零售业管理工作经验，具有较强的店务管理经验；3、精通团队管理、客户管理、商品管理、陈列管理，熟悉店务的各项流程的制定、执行；4、较强的团队管理能力和沟通能力，能够承受较大的工作强度和工作压力。工作时间：上下午班倒早班：9：00?17：00晚班：14：00?22：00时间随所在商场随时调整。"
166,门店零售,餐饮店招聘店员营业员 岗位职责：1、接待顾客的咨询，了解顾客的需求并达成销售；2、负责做好货品销售记录、盘点、账目核对等工作，按规定完成各项销售统计工作；3、完成商品的来货验收、上架陈列摆放、补货、退货、防损等日常营业工作；4、做好所负责区域的卫生清洁工作；5、完成上级领导交办的其他任务。任职资格：1、高中以上学历；2、有相关工作经验者优先；3、具有较强的沟通能力及服务意识，吃苦耐劳；4、身体健康。工作时间：
167,门店零售,营业员45以内早八晚五 要求：年龄30?45，认真负责。岗位职责：做好销售，对新老顾客进行维护，爱岗敬业，认真负责。任职资格：1、想赚钱的，想好好长期工作的的.2.有耐心，爱心.能学习，3.较好的沟通能力、协调能力和团队合作能力；4.身体健康，具有独立分析和解决问题的能力。5.工作时间：早8:00-晚5:00
168,门店零售,聘大码女装导购4千起 乐派儿大码*装招聘，长春远大购物中心店长春重庆路活力城店工资底薪是2700+提成，4000-6000有意向可以直接电话联系
169,门店零售,快递超市理货员 ??大??????学????菜?驿鸟?站??????需????招??????员???工5名，工???????资3500－5000，上?????班???时???间8:00?18:30??，能?????吃????苦????耐???劳，有???责???任?????心，有?????经????验?优者?先，主????要??????负???责???入????库?????摆????货????给???客????户???取????件年???龄18－45岁
170,门店零售,鼻炎馆店员营业员 长春市内多家门店，10年老店负责接待顾客、销售商品缴纳养老保险与失业险有无经验均可，电话详谈
171,门店零售,药店店员/营业员 岗位职责：1、接待顾客的咨询，了解顾客的需求并达成销售；2、负责做好货品销售记录、盘点、账目核对等工作，按规定完成各项销售统计工作；3、完成商品的来货验收、上架陈列摆放、补货、退货、防损等日常营业工作；4、做好所负责区域的卫生清洁工作；5、完成上级领导交办的其他任务。任职资格：1、高中以上学历；2、有相关工作经验者优先；3、具有较强的沟通能力及服务意识，吃苦耐劳；4、年龄18-35岁，身体健康。工作时间：有工作有经验两年人靠谱月入保4000跟着门店一天7个半点
172,门店零售,眼镜店高薪招聘 工作内容：1、接待顾客的咨询，了解顾客的需求并达成销售；2、负责做好货品销售记录、盘点等工作，按规定完成各项销售统计工作；3、完成商品的来货验收、上架陈列摆放、补货、退货、防损等职位要求：有营业员或促销工作经验.具有眼镜销售或服务性行业的工作经验者；具有较强的沟通能力及服务意识，吃苦耐劳；**不限，年龄20-35岁，五官端正，形象好，普通话标准。
173,门店零售,老板有钱待遇好招导购 看见了就是机会，就是缘分，千万别错过，认真看看没损失！电话联系者优先！1，工作时间：八个小时早晚倒班。2，薪资待遇：3500?10000不封顶+五险+年终奖+带薪年假。3，月休3天。4，接待顾客并了解顾客需求然后达成销售。5，年龄25?40岁，有销售经验优先6，本公司注重团队文化氛围，员工相处融洽，老板人好。区别于别人家的竞争压力模式。现如今在长春整个市面上的工作，无非就是那几样，能轻松，环境好，靠自己努力，学习，听话照做就挣到前的工作，真的没有什么好工作，想挣得多，并且学习到知识，交到朋友，那你就别犹豫了，请来我们公司大胆尝试一下这份高端大气上档次的工作吧，努力能月月挣1万，不努力，刚开始保底3500，工作几个月熟悉了，也能月月六千，与其在家渺茫的带着，到不如看尝试一下，也没什么损失，我们在这等着你，给我打电话吧！
174,门店零售,理货员/陈列员 水果青菜上架，食品上架
175,门店零售,九台区卡伦湖收银员 工作内容：负责超市收银、理货工作。工作时间：早上8点半至17点半。薪资待遇：薪资2800+补助700+免费班车+15元/天餐补，入职当月缴纳五险一金+年终奖+节假日福利+入职一年以后有年假、工龄工资、旅游、体检。工作地点：九台区卡伦湖力旺湖语城售楼处。面试地点：朝阳区前进大街繁荣路交会力旺广场一楼太阳树超市客服中心。
176,门店零售,建材商店店员 负责接待顾客、销售商品、出库入库，打包发货，核对账目地址正茂生产资料市场工作时间：每年3月-11月，早7点晚6点，月休2天12月-2月，早8点晚4点半，月休4天春节假期带薪休假半个月，十五之后上班底薪3000元-4000元，试用期三个月，三个月后交五险会骑电动三轮车，需要到货站发货
177,门店零售,营业员 负责接待顾客、销售商品、核对账目等工作
178,门店零售,急招仓库理货员5千 有意者可直接电话联系职位要求：要求18岁--45岁之间，有无经验均可，供吃住工作时间：夏季早7:30-晚6:00冬季早8:00-晚5:00不加班福利待遇：月休2天，过年带薪年假十天薪资情况：基础工资+销售额提成=综合薪资
179,安保消防,招聘夜班保安员 招聘夜班保安员：年龄：58岁以下工作地点：长春规划展览馆工作时间：每月上半个月夜班，隔一天一上；17.00-8.30工资福利：月薪2000，提供早晚餐，法定日上班三薪，其他节日福利
180,安保消防,保安 岗位职责：1、确实掌握安全事宜，服勤于大门前、大厅内、后门及各*之警卫岗；2、遵行保安经理之指示，服勤安全警卫勤务，确保财产与顾客安全。任职资格：1、45岁以下，身体健康，容貌端正；2、熟悉安全制度及安全器材使用、意外事件及紧急事故之预防与安排；3、良好的亲和力，退伍军人优先考虑。有夜班，上一天一夜，休两天两夜。
181,安保消防,4000长白班秩序员 主要负责园区的秩序维护工作，要求身高172cm以上。学历初中以上。白班年龄45岁以下，上班时间7:00-18:00；提供吃住，月休4天，法定假日。
182,安保消防,保安队长4-5千饭补包住 （招聘要求）：1、退伍军人和有大型商场管理经验者优先：年龄45周岁以下含45周岁，身心健康，无不良嗜好，有意者可直接电话联系详谈2.招聘保安队长1名，保安班长3名，保安不限（岗位职责）：1、品行端正，遵纪守法，无犯罪记录，退伍军人；保安队长：1.对所有保安员的管理、督导训练及考核2.每天检查保安值班日志内容，发现问题及时处理；3.督导值班员注意的礼仪礼节，接待访客注意事项及电话管制；4.定期组织保安人员业务知识的学习、军训以及各种应急演习；5.每天进行不定时查岗和不定时夜查，并及时纠正保安人员的违纪行为，督导保安员加强巡视安保区域；6.每周定期召开至少一次安全例会并有记录；7.负责公司门卫工作的管理，严格检查出入车辆、人员、物品并做好记录；8、制定每月值班安排表；
183,安保消防,长期急聘保安员待遇优 本公司常年面向社会免费直聘保安员岗位覆盖长春市各处，可依居住地按个人意愿就近分配要求18-58周岁以内，身高170cm以上无前科劣迹，无纹身，有责任心负责安保，巡逻
184,安保消防,二道临河街学校保安 1.长春保安集团招聘二道区学校保安，位置在临河街与东新路交汇，工资2150元，一周白班，两周上24休24，有餐，负责门卫服务，学校有延时补助二百多，要求年龄58岁以下，联系人左队长
185,安保消防,物业直招保安4000+ 岗位职责：园区站岗或巡逻，要求：45岁以下，身高175以上，身体健康形象良好，长白班早7.30到晚18.30，售楼处站岗工资一月4000，每月4天休息，供吃供住，可缴纳五险。
186,安保消防,一汽富维招坐岗保安3千3 一汽富维冲压件【招聘保安员】工资待遇：3300元/月周休1天不提供餐食岗位要求：年龄50岁以下身高170以上工作内容：门岗出入登记可以坐岗、来访人员及车辆时需站岗敬礼并做好询问登记、检查外出车辆内是否携带物品工作时间：分三个班次：00:00-8:008:00-16:0016:00-24:00
187,安保消防,保安 岗位职责：1.掌握小区内工作规律及特点，加强重点岗位的安全防范；预防、制止各种现行的违法犯罪行为；2.严格控制进出公司的人员及车辆，杜绝身份不明人员进入辖区；3.防破坏公物行为，经常巡查公共设施，确保其完好无损。如有损坏，及时向上级报告并作好记录；4.接受消防训练，管理本单位的消防设施，做好本单位的安全防范工作。确保特种车辆(如救护车、警车、消防车、垃圾收集车等)的顺利进入5.认真做好护管员每日交接班记录、巡逻记录和岗位出勤情况；对当班发生的注意事项要向下一班交接清楚；6.组织纪律性强、服从指挥，良好的职业道德及敬业精神。任职要求：18-55岁组织纪律性强、服从指挥处理突发事件沉着冷静
188,安保消防,轻松稳定夜班办公楼内保安 工作地点：东南湖大路与苏州南街交汇工作时间：17:00-次日8：00，上一休一岗位职责：1、确实掌握安全事宜，服务于门岗；2、遵行经理之指示，服勤安全勤务，确保财产与顾客安全。任职资格：1、身体健康，转业军人优先，良好的亲和力，有工作经验者优先，年龄60岁以下
189,安保消防,东中华路银行保安 长春保安集团，1.招聘银行保安，位置在同志街与东中华路交汇，工资1880元，白班上两天休一天，提供午餐，负责大厅巡视接待，要求年龄55岁以下，联系人左队长
190,安保消防,乘务员五险包吃住上几休几 一、招聘岗位1、高铁乘务员2、列车员(高铁、普列);二、应聘条件1、拥护中国共产党的领导，遵守国家法律法规，品行端正，作风正派，勤奋敬业，有较强的责任心、良好的职业操守和团队协作精神；2、年龄18-28周岁，身高穿鞋170cm以上、身高穿鞋160cm以上；3、中专及以上学历，不限户籍；4、五官端正，气质较好，语言表达能力较好，身体部位不可有明显伤疤和纹身；5、身心健康，辨色力和听力正常，具备正常履行岗位职责的身体条件，符合铁路行业健康检查规范；6、有以下情况之一者不接受报名应聘：：曾因犯罪受过刑事处罚的；：曾被开除公职或因违规违纪被解除劳动合同的；：涉嫌违纪违法正在接受审查尚未做出结论的；：受组织处理或处分，影响期未满的；：在近三年各类招考过程中被招聘单位或主管部门有弄虚作假或作弊行为的；：法律法规规定的其他情形。二、三、工作内容1、负责协助旅客上下车，检查票务，认座，旅客咨询餐饮等工作；2、负责车站入站(出站)口安检、检票工作；3、负责列车、站内安全工作四、薪资待遇1、转正综合工资：一线城市综合工资5000-10000(基本工资5000+绩效+全勤+月优秀员工奖+补贴+微笑之星)，二三线城市综合4000-9000(基本工资4000+绩效+全勤+月优秀员工奖+补贴+微笑之星)，用工单位缴纳国家规定的五险一金保险；2、首签2年，每年多次晋升考核机会，晋升空间大;3、上几休几(例如上二休二或上三休三等)，提供住宿，餐补；五、就业方向（根据个人意愿就近安排原则)全国各客运段，所有员工就近服从公司安排。
191,安保消防,物业诚聘夜班保安员 岗位职责;1、认真完成当值任务，坚守岗位，未经许可不得离岗；2、熟悉园区内相关设备、设施的位置和使用方法；3、严格遵守纪律，注重仪表仪容和礼节礼貌；4、爱护通讯器材和公有物品；5、遇到突发事件及时上报有关领导、并通知相关的行政执法部门，控制现场；6、做到严格操练、文明值勤、乐于助人、微笑服务；7、做好巡视记录，在巡视期间发现可疑人员及时进行盘问，上报主管或报警；8、外来人员和车辆必须经过详细盘问，并做好登记后方可进入园区；9、认真完成交接班记录，详细记录值班中发生及处理的各种情况；10、对于进出园区的人员和车辆必须严格遵守人员和车辆管理制度；任职资格：年龄60岁以下，身体健康，会写字，有责任心。工作时间：晚7点--早7点，每月休息4天，节假日串休。
192,安保消防,长春市内高薪诚聘保安 可就近分配，有意向者请直接电话联系工作内容：每天早晚高峰需要立岗，懂礼貌，热情服务业主。要求：净身高165以上，无纹身，年龄18-40周岁之间。薪资待遇：基础工资5200左右（包括饭补650元）算上加班可到6000具体看个人。长春项目较多！工作稳定，工作地址分布较多，可以实现就近分配的工作制度，详情电话联系！招聘地点：长春南关锦湖大路与芳草街交汇处云湖府邸长春二道东环城路2700号龙腾香格里长春南关东莱南街488号长春市南关区东湾半岛长春朝阳超凡大街4888号金越逸墅蓝湾长春朝阳蔚山路与茂祥街交汇处龙湖成溪云颂长春市高新区佳园路1555号龙湖天璞售楼中心
193,安保消防,东湾半岛幼儿园保安 长春保安集团1.招聘幼儿园保安，位置在东湾半岛附近，工资2180元，一周白班，两周上24休24，提供三餐，负责门卫服务，要求55岁以下，联系人左队长
194,安保消防,诚聘门岗保安电联 工作内容：主要小区门岗，工作简单不繁琐。职位要求：有保安经验优先选择薪资待遇：加班补助，底薪~详细薪资福利电话联系
195,安保消防,乘车人员包吃住五险一金 职位描述：1、使用文明服务用语，做好开车前后站点预报准备。2、做好清洁、检票、验票等工作，严禁旅客携带危险品、禁运物品和超限量物品上车。3、严格执行运价政策和票据管理及应收报解制度，负责票据的领取、登记、发售和保管工作。4、维护乘车秩序，爱护车内设施，保持车内清洁卫生，行车中积极配合驾驶员做好安全宣传工作。应聘条件：学历不限1、年龄18---35周岁内，身高170cm左右，身高160cm左右。2、身体健康，部位无大面积明显烧伤疤痕及纹身，及家族遗传病史，无前科。薪资福利：1、基本工资+其他福利津贴，综合工资每月4000-6000元。2、上一休一和上二休一3、免费提供食宿、被褥、免费无线网，宿舍有空调；4、有管理潜力者公司会极力培养，（储备干部空缺的时候提供晋升空间）。5、正式工作统一上五险一金。郑重承诺：公司承诺，不收取任何费用，不缴纳任何形式的押金。
196,安保消防,龙腾香格里小区保安 工作内容：早晚高峰需要立岗，懂礼貌，热情服务业主。工做时间：12小时制两班倒，早9至晚9点，晚9点至早9点。要求：净身高165以上，无纹身，年龄18-40周岁以内。薪资待遇：基础工资5200左右，（包括饭补650元）算上加班可到6000具体看个人。长春项目较多！工作稳定，工作地址分布较多，可以实现就近分配的工作制度，详情电话联系！长春市朝阳区超达大街4888号金越逸墅蓝湾长春市南关区锦湖大路与芳草街交汇云湖府邸长春南关区东莱南街488号东湾半岛长春市二道区东环城路2700号龙腾香格里
197,安保消防,诚聘物业小区门岗保安电联 工作内容：主要小区门岗，工作简单不繁琐。职位要求：有保安经验优先选择薪资待遇：加班补助，底薪~详细薪资福利电话联系
198,安保消防,保安 岗位职责：1、保安值岗或巡逻工作任职资格：1、18?55周岁，身体健康，容貌端正；2、无前科劣迹，无纹身烟疤；3、良好的亲和力，退伍军人优先考虑。工作时间：18.30-8.30，只上夜班，月休4天
199,安保消防,净月急招更夫 岗位职责：1、确实掌握安全事宜，服勤于大门前、大厅内、后门及各*之警卫岗；2、遵行保安经理之指示，服勤安全警卫勤务，确保财产与顾客安全。任职资格：1、50周岁以下，身体健康，容貌端正；2、熟悉安全制度及安全器材使用、意外事件及紧急事故之预防与安排；3、良好的亲和力，退伍军人优先考虑。工作时间：
200,安保消防,保安通达学校 要求：年龄在55周岁以内，身高170以上，身体健康，无前科劣迹时间：上24小时休24小时，周一到周五有工作餐，开学有200元补助月薪：2100地点：基隆街
201,安保消防,急聘夜班办公楼保安轻松 工作地点：东南湖大路与苏州南街交汇工作时间：17:00-次日8：00，上一休一岗位职责：1、确实掌握安全事宜，服务于门岗；2、遵行经理之指示，服勤安全勤务，确保财产与顾客安全。任职资格：1、身体健康，转业军人优先，良好的亲和力，有工作经验者优先，年龄60岁以下
202,安保消防,保安五险一金有食堂 1、工作内容：主要负责业户管理，入市车辆摆放，交通疏导，四防安全巡查等工作2、要求：18到50之间，身体健康，*负责，能适应倒班，退伍军人优先3、工作时间：上24休48小时4、福利待遇：入职缴纳五险一金，节假日福利，免费工装，食堂
203,安保消防,4000物业小区白班保安 任职要求：1.年龄：20-45周岁2.身高：170cm3.踏实工作、有较强的沟通能力福利待遇：1.薪资待遇：4000元，月休4天2.免费就餐：公司设有福利食堂，荤素营养合理搭配；3.法定假日串休、节日福利等各项优待，工作气氛融洽;地址：阳光美湖天地小区高新区超群南街与睿智路交汇
204,安保消防,夜班保安 岗位职责：1、固定夜班工作，确实掌握安全事宜，服勤于大门前、大厅内、后门及各*之警卫岗；2、遵行保安经理之指示，服勤安全警卫勤务，确保财产与顾客安全。任职资格：1、18?55周岁，身高170CM以上，身体健康，容貌端正；2、熟悉安全制度及安全器材使用、意外事件及紧急事故之预防与安排；3、良好的亲和力，退伍军人优先考虑。工作时间：18.30-8.30
205,安保消防,车间保洁员 岗位职责：1、负责车间分管区域卫生清理2、负责扫地车的日常养护，按照标准操作驾驶扫地车并及时充电；3、负责车间内消防设施、管理看板、挂架的表面洁净工作；4、车间清洁工具清理及摆放等任职要求：1、年龄50岁以内，干活干净利索；2、身体健康，无特殊疾病，吃苦耐劳，服从领导安排；
206,安保消防,秩序员3000元包吃住 岗位职责：1、维护园区公共秩序。任职要求：1、年龄18-54岁；2、两班倒，月休3天，法定节假日正常休；3、身体健康，退伍军人优先，无前科劣迹；4、工资：2500-3000元；退伍军人，持有退伍证者另加100元。节日福利、年终福利、定期体检、包吃包住
207,运营客服,诚招微信客服 招聘本店营销人员，只需一部手机利用闲暇时间在家就能做，要求是长春本地人，完成5000业绩提成1000完成业绩10000提成2000，以此类推提成以百分之20为标准。
208,运营客服,打字客服早九晚双休8k 工作内容：线上回复一些客户基本问题，解答问题，不用接打电话，工作轻松简单，有老人带。职位要求：年龄18---40岁之间，**均可，有无经验均可。工作时间：早九晚五，不加班，双休，中午休息一个半小时，法定节假日正常休息。
209,运营客服,客服 岗位职责：1、受理及主动电话客户，能够及时发现客户问题并给到正确和满意的回复；2、与客户建立良好的联系，熟悉及挖掘客户需求，并对客户进行系统的应用培训；3、具备处理问题、安排进展、跟进进程、沟通及疑难问题服务的意识跟能力，*大限度的提高客户满意度。遇到不能解决的问题按流程提交相关人员或主管处理，并跟踪进展直至解决；4、不断接受公司的各项业务和技能提升培训。任职资格：1、专科学历，有一定客户服务工作经验或销售经验，有一定的客户服务知识和能力。2、计算机操作熟练，office办公软件使用熟练，有一定的网络知识基础，熟练使用Photoshop等制图工具者优先考虑。3、要求一定要有“客户为先”的服务精神，一切从帮助客户、满足客户角度出发。4、性格要求沉稳、隐忍，善于倾听，有同理心，乐观、积极。普通话标准、流利，反应灵敏。5、热爱工作，敬业、勤恳，乐于思考，具有自我发展的主观愿望和自我学习能力。可适当加班者优先。工作时间：
210,运营客服,电商客服早九晚五月薪8K 工作内容：线上回复一些客户基本问题，解答问题，不用接打电话，工作轻松简单，有老人带。职位要求：年龄18---40岁之间，**均可，有无经验均可。工作时间：早九晚五，不加班，双休，中午休息一个半小时，法定节假日正常休息。
211,运营客服,电商运营 一、岗位职责：1.利用网络进行公司产品的销售及推广，负责公司网络平台的操作管理和产品信息的发布。2.负责天猫、拼多多平台产品上下架，整理店铺运营报表数据3.策划店铺促销活动，单品促销和关联营销，申报官方活动等4.提高店铺、广告点击率、浏览量和转化率，协助完成目标销售额5.熟练使用直通车6.能承受较大的工作压力，具有良好的执行能力和团队协作精神二、任职要求：1.大专以上学历一年以上淘宝、天猫店铺运营推广经验2.熟悉使用各项营销数据，并具有一定的数据分析能力3.家住兴隆山附近优先职位福利：五险一金、餐补、带薪年假、定期体检、员工旅游、节日福利
212,运营客服,快递客服 接受客户咨询，熟悉淘宝后台及购物流程者优先
213,运营客服,手游领队月薪8000+ 我们是什么？我们是一家传奇手游研发公司，磨铁自研自发5款游戏产品，目前公司规模2600+员工。你需要做什么？Gameservice以公会会长的身份去带着玩家体验游戏服务玩家让玩家有一个良好的游戏体验帮助掌握游戏技巧迅速提升战力等级避免产生不必要的充值浪费身份是公开透明的不是托也不推销也不拉新就是带着他们玩5、我们需要什么人？热爱社交、无社恐者、熟悉电脑基础操作你能得到什么？F级、E级底薪5000D级5500元C级6000元B级6600元*8300元S级底薪10000提成本帮4%?5.2%提点+D级以上交帮提成2%?2.6%工作时间：13:00?22:00福利待遇：宿舍（4星级酒店环境）、吃饭（员工食堂）、看病求医专家号我们帮你找、买奢侈品我们帮你找全网*低价，一切你想的到的，我们尽力去做到！！！
214,运营客服,电商类客服双休 工作简单多劳多得早八晚五双休法休氛围轻松干好自己分内工作有意者电话联系
215,运营客服,招电话客服专员五险 （招聘团队经理，有经验均可电话联系，底薪5000+提成）工作职责：1、主要操作各大商业银行信用卡业务，各逾期账龄都有，案件来源正规且稳定。2、掌握在手逾期案件具体情况，通过电话形式与欠款人沟通，依据银行客户政策制定相应还款方案。3、无任何销售性质岗位要求：1.**不限，可接受应届生；2.无征信不良记录，无犯罪记录3.普通话流利，具备较好的沟通技巧和说服能力；4.积极上进，具有良好的抗压能力、职业道德及团队精神。加入麟鸿的理由?1.无责任底薪+绩效奖金+激励奖金+节日红包+加班费+全勤奖试用期3个月试用期薪资到手范围为4000-6000元；转正后平均6000-9000+元，上不封顶；2.多彩福利：五险一金、周末双休、带薪年假、节假日福利、团队活动经费、下午茶、大金额红包奖励等。3.丰富培训：新员工培训、疑难问题培训、催收技巧培训、优秀员工交流，入职专人带教。4.作息制度：早8:30晚17:30、周末双休、法定节假日照常休息，有全勤奖，如有加班正常计算加班费，加班不强制欢迎投递简历详细沟通~
216,运营客服,3D标注员8K 职位描述：1采集车采集出来的路况.根据路况给采集出来的图片进行标注23D数据标注.2D拉框.点云等2岗位要求：学习能力强.对图像敏感者优先3有过2D3D标注经验者优先.接受无经验可免费培训7天4上班时间早9晚612点到1点休息5薪资待遇：*个月标注员基本薪资：2300+200爬坡期综合3000左右第二个月标注员基本薪资：2600+200稳定器综合4000左右第三个月标注员基本薪资：2800+200成手期综合4000-7000左右绩效工资按公司规定的绩效考核办法执行，不保底，不封顶.多劳多得.基本工资＋绩效＋满勤＋奖金6国家法定节日（元旦、五一、端午、中秋、春节）根据公司安排进行加班者，按日基本工资的三倍计算7工龄工资自入职后每满一年增加50元/月，*高为300元/月。
217,运营客服,直播运营 工作地点：五环国际大厦！工作地点：五环国际大厦！工作地点：五环国际大厦！工作内容1、负责内容建设营造直播氛围;收集数据并推进方案落实;2、关注行业动向并优化活动方案;招募新人;3、培养主播并协助开播;分析数据调整方向;4、引流控场并和粉丝互动；工作时间：12：00至20：00随主播时间走
218,运营客服,网店客服月薪6千不加班 工作内容：主要工作负责日常回复，邀约客户，有经理带你，公司提供资源，不跑外职位要求：18至40周岁，**不限，有无经验均可工作时间：早九晚五，不加班，中午休息一个小时
219,运营客服,网络客服月8k不加班 接受客户咨询，熟悉淘宝后台及购物流程者优先
220,运营客服,急招线上客服早九晚五8千 工作内容：线上回复客户的基本问题，解答问题，不用打电话，工作轻松简单，有老人带职位要求：年龄18-40周岁，**不限，经历不限，学历不限工作时间：早九晚五，不加班，月休四天，中午休息一小半时法定假日正常休息
221,运营客服,客服4K一6K包吃住 有意直接申请职位就可以了。有意直接申请职位就可以了。【岗位要求】：1、**不限，学历不是你的硬指标(我们只看付出)2、热爱喜欢这个行业想有个稳定发展，长期发展3、做事认真，（无身高、体重、外貌等要求）4、无经验者可带，【福利待遇】：1、工作时间:9：00~17:00（午休1小时）2、做六休一，法定节假日休息，带薪年假3、提供住宿（2-4人间宿舍，热水器，空调齐全，宿舍离公司3分钟路程）4、购买社保、为保障员工人身安全，为每个员工购买平安意外保险，提供五险一金5、每年1~2次公费出游，聚餐等6、有台球，乒乓球，跑步机等娱乐健身设施7、工作区域转正之后全所有区域都有安排，就近安排8、不定时组织各种比赛、电子竞技等（可获丰厚奖励）9、五险一金+包吃包住+年终奖客服
222,运营客服,抖音小红书运营 岗位职责：1.负责撰写简单文案，维护各大平台2.负责为公司提供的文案内容排班3.各个自媒体平台日常运营发布任职要求：只要会wps，做封面就可以，入职之后有人带，认真干就可以薪资待遇：无责底薪+转化提成+绩效奖金=综合5000-10000工作时间早十晚六中间休息一个半小时，不加班月休四天自选无销售性质无销售性质无销售性质
223,运营客服,客服线上回复不打电话8k 工作内容：线上回复客户问题解答客户问题不用打电话工作轻松简单有老人带职位要求：18至40周岁**不限有无经验均可工作时间：早九晚五不加班中午休息一小时
224,运营客服,招聘早九晚五不加班的客服 工作内容：负责整理客户资料，线上回复解答客户问题。工作时间一：早九晚五不加班双休薪资待遇：底薪五千加业绩奖金有需要也可直接电话联系！
225,运营客服,诚招小红书运营/有人带 工作内容：负责日常小红书抖音快手账号维护，使用这些拓客软件，进行品牌推广和营销，提高品牌知名度，吸引线上客户的转化增加店面线上客户的引入薪资待遇:工资3000-8000有提成多劳多得职位要求：1，形象好气质佳，熟悉办公软件，2，负责线上推广网络运营策划，热爱新媒体运营，有敏锐的洞察力和话题组织能力，3，具备良好的文案写作，ps和视频剪辑能力责任心强，有良好的沟通、实施能力及团队合作精神，有餐饮行业运营工作经验优先工作时间：月休4早9晚4有意向电话联系
226,运营客服,客服 岗位职责：1、了解客户服务需求信息，进行有效跟踪，做好售前、售后指导和服务工作；1、熟练运用公司产品，解答客户提问并落实问题；3、与相关部门紧密配合，协调沟通；4、维护客户关系，并开发新客户任职资格：1、至少1年以上销售或客服工作经验；2、具备敏锐的商业意识，较强的应变能力、口头表达与沟通能力；3、有较强的推广和维护协调客户的能力，熟悉客户服务流程；4、具备较强的学习能力，可快速掌握专业知识，及时开展工作；5、熟练运用office及良好的文档写作能力；6、工作严谨，计划性强，善于分析思考问题，有责任心；7、勤奋踏实，良好的服务意识与团队合作精神。工作时间：
227,运营客服,客服 物流客服1.负责跟踪货物2.整理回单3.通知自提客户取货，付货4.接听电话，沟通送货事宜
228,运营客服,快递客服 要求懂电脑基本操作月休4天工作时间8:30－17:00。
